1 , 11.7
-2 , 23.4
-1 , 35.1
-2 , 46.8
0 , 58.5
0 , 70.2
0 , 81.9
1 , 93.6
-2 , 105.3
0 , 117
1 , 128.7
0 , 140.4
-1 , 152.1
0 , 163.8
0 , 175.5
0 , 187.2
0 , 198.9
-1 , 210.6
0 , 222.3
0 , 234
0 , 245.7
0 , 257.4
0 , 269.1
3 , 280.8
0 , 292.5
0 , 304.2
0 , 315.9
-2 , 327.6
1 , 339.3
-1 , 351
0 , 362.7
0 , 374.4
0 , 386.1
0 , 397.8
0 , 409.5
1 , 421.2
0 , 432.9
3 , 444.6
1 , 456.3
0 , 468
0 , 479.7
0 , 491.4
-1 , 503.1
-1 , 514.8
2 , 526.5
0 , 538.2
1 , 549.9
1 , 561.6
0 , 573.3
0 , 585
1 , 596.7
0 , 608.4
2 , 620.1
-1 , 631.8
0 , 643.5
0 , 655.2
-1 , 666.9
-1 , 678.6
0 , 690.3
-1 , 702
-1 , 713.7
0 , 725.4
3 , 737.1
0 , 748.8
0 , 760.5
0 , 772.2
0 , 783.9
0 , 795.6
0 , 807.3
-1 , 819
0 , 830.7
0 , 842.4
-1 , 854.1
0 , 865.8
0 , 877.5
1 , 889.2
1 , 900.9
0 , 912.6
0 , 924.3
0 , 936
0 , 947.7
0 , 959.4
-1 , 971.1
1 , 982.8
0 , 994.5
-1 , 1006.2
0 , 1017.9
-1 , 1029.6
1 , 1041.3
0 , 1053
0 , 1064.7
1 , 1076.4
0 , 1088.1
1 , 1099.8
-1 , 1111.5
-1 , 1123.2
0 , 1134.9
-1 , 1146.6
0 , 1158.3
-1 , 1170
0 , 1181.7
0 , 1193.4
0 , 1205.1
-2 , 1216.8
1 , 1228.5
-1 , 1240.2
0 , 1251.9
0 , 1263.6
1 , 1275.3
0 , 1287
-2 , 1298.7
0 , 1310.4
-1 , 1322.1
-1 , 1333.8
-1 , 1345.5
-1 , 1357.2
0 , 1368.9
0 , 1380.6
1 , 1392.3
0 , 1404
0 , 1415.7
-1 , 1427.4
0 , 1439.1
0 , 1450.8
-1 , 1462.5
1 , 1474.2
0 , 1485.9
1 , 1497.6
0 , 1509.3
1 , 1521
2 , 1532.7
0 , 1544.4
0 , 1556.1
0 , 1567.8
0 , 1579.5
0 , 1591.2
1 , 1602.9
0 , 1614.6
0 , 1626.3
1 , 1638
1 , 1649.7
0 , 1661.4
0 , 1673.1
1 , 1684.8
-1 , 1696.5
0 , 1708.2
0 , 1719.9
0 , 1731.6
0 , 1743.3
-3 , 1755
0 , 1766.7
0 , 1778.4
1 , 1790.1
-3 , 1801.8
0 , 1813.5
-2 , 1825.2
0 , 1836.9
2 , 1848.6
0 , 1860.3
0 , 1872
1 , 1883.7
0 , 1895.4
0 , 1907.1
0 , 1918.8
2 , 1930.5
1 , 1942.2
0 , 1953.9
0 , 1965.6
0 , 1977.3
0 , 1989
-1 , 2000.7
-2 , 2012.4
0 , 2024.1
0 , 2035.8
1 , 2047.5
1 , 2059.2
0 , 2070.9
0 , 2082.6
1 , 2094.3
1 , 2106
1 , 2117.7
0 , 2129.4
-1 , 2141.1
0 , 2152.8
4 , 2164.5
0 , 2176.2
-1 , 2187.9
-1 , 2199.6
0 , 2211.3
0 , 2223
2 , 2234.7
0 , 2246.4
-1 , 2258.1
0 , 2269.8
-1 , 2281.5
1 , 2293.2
0 , 2304.9
1 , 2316.6
0 , 2328.3
-1 , 2340
2 , 2351.7
0 , 2363.4
0 , 2375.1
0 , 2386.8
0 , 2398.5
-1 , 2410.2
1 , 2421.9
1 , 2433.6
-1 , 2445.3
0 , 2457
0 , 2468.7
0 , 2480.4
1 , 2492.1
0 , 2503.8
-1 , 2515.5
2 , 2527.2
0 , 2538.9
0 , 2550.6
0 , 2562.3
1 , 2574
0 , 2585.7
-1 , 2597.4
0 , 2609.1
0 , 2620.8
0 , 2632.5
0 , 2644.2
-1 , 2655.9
0 , 2667.6
1 , 2679.3
0 , 2691
-3 , 2702.7
0 , 2714.4
0 , 2726.1
-2 , 2737.8
-1 , 2749.5
0 , 2761.2
0 , 2772.9
0 , 2784.6
0 , 2796.3
0 , 2808
-1 , 2819.7
0 , 2831.4
0 , 2843.1
-1 , 2854.8
0 , 2866.5
0 , 2878.2
0 , 2889.9
0 , 2901.6
0 , 2913.3
0 , 2925
0 , 2936.7
0 , 2948.4
0 , 2960.1
0 , 2971.8
0 , 2983.5
0 , 2995.2
0 , 3006.9
0 , 3018.6
0 , 3030.3
0 , 3042
0 , 3053.7
1 , 3065.4
0 , 3077.1
0 , 3088.8
0 , 3100.5
1 , 3112.2
0 , 3123.9
0 , 3135.6
1 , 3147.3
-1 , 3159
0 , 3170.7
2 , 3182.4
1 , 3194.1
1 , 3205.8
-1 , 3217.5
-1 , 3229.2
0 , 3240.9
0 , 3252.6
0 , 3264.3
0 , 3276
0 , 3287.7
0 , 3299.4
-1 , 3311.1
-1 , 3322.8
